job_id,title,sector,description,required_skills,experience_level,company_type,location
JOB_00046,Junior Penetration Tester,Siber Güvenlik,"Siber Güvenlik sektöründe faaliyet gösteren Teknoloji Devi'ümüz için Junior Penetration Tester pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Firewall, SIEM, Incident Response, Penetration Testing, Burp Suite konularında deneyim. Ayrıca Kali Linux, Security Auditing teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Firewall, SIEM, Incident Response, Penetration Testing, Burp Suite, Kali Linux, Security Auditing",Junior,Teknoloji Devi,İzmir
JOB_00047,Principal Deep Learning Engineer,Yapay Zeka,"Danışmanlık Firması bünyesinde görev yapacak Principal seviye Deep Learning Engineer arıyoruz. Yapay Zeka alanında deneyimli, Model Deployment, Feature Engineering, PyTorch teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Model Deployment, Feature Engineering, PyTorch, Transformers, TensorFlow, Deep Learning. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Model Deployment, Feature Engineering, PyTorch, Transformers, TensorFlow, Deep Learning",Principal,Danışmanlık Firması,İzmir
JOB_00048,Lead FPGA Developer,IoT ve Gömülü Sistemler,"Lead seviyede FPGA Developer pozisyonu için başvuruları kabul ediyoruz. Uluslararası Şirket olarak IoT ve Gömülü Sistemler alanında öncü projeler geliştiriyoruz. Aranan nitelikler: C++, Sensor Integration, Wireless Communication, MQTT, Microcontrollers, Arduino, Embedded Linux, Raspberry Pi. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","C++, Sensor Integration, Wireless Communication, MQTT, Microcontrollers, Arduino, Embedded Linux, Raspberry Pi",Lead,Uluslararası Şirket,İstanbul
JOB_00049,Senior IoT Engineer,IoT ve Gömülü Sistemler,"IoT ve Gömülü Sistemler sektöründe faaliyet gösteren Teknoloji Devi'ümüz için Senior IoT Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Wireless Communication, Raspberry Pi, C++, Circuit Design, PCB Design konularında deneyim. Ayrıca C, Embedded Linux, MQTT, Sensor Integration, RTOS, Microcontrollers teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Wireless Communication, Raspberry Pi, C++, Circuit Design, PCB Design, C, Embedded Linux, MQTT, Sensor Integration, RTOS, Microcontrollers",Senior,Teknoloji Devi,Remote
JOB_00050,Mid-Level Research Scientist,Yapay Zeka,"Danışmanlık Firması bünyesinde görev yapacak Mid-Level seviye Research Scientist arıyoruz. Yapay Zeka alanında deneyimli, Deep Learning, Model Deployment, NLP teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Deep Learning, Model Deployment, NLP, Computer Vision, MLOps, GPT, Transformers, BERT, Hugging Face. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Deep Learning, Model Deployment, NLP, Computer Vision, MLOps, GPT, Transformers, BERT, Hugging Face",Mid-Level,Danışmanlık Firması,İstanbul
JOB_00051,Mid-Level Payment Systems Engineer,Finans Teknolojileri,"Finans Teknolojileri sektöründe faaliyet gösteren Ar-Ge Merkezi'ümüz için Mid-Level Payment Systems Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Regulatory Compliance, SQL, Algorithmic Trading, Risk Modeling, Python konularında deneyim. Ayrıca Smart Contracts, Blockchain, Java teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Regulatory Compliance, SQL, Algorithmic Trading, Risk Modeling, Python, Smart Contracts, Blockchain, Java",Mid-Level,Ar-Ge Merkezi,Ankara
JOB_00052,Senior Product Manager,E-Ticaret,"Kurumsal Firma bünyesinde görev yapacak Senior seviye Product Manager arıyoruz. E-Ticaret alanında deneyimli, User Experience Design, Payment Integration, SEO teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: User Experience Design, Payment Integration, SEO, Product Management, Inventory Management, Google Analytics, Magento, CRM, A/B Testing. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","User Experience Design, Payment Integration, SEO, Product Management, Inventory Management, Google Analytics, Magento, CRM, A/B Testing",Senior,Kurumsal Firma,Remote
JOB_00053,Junior Game Designer,Oyun Geliştirme,"Oyun Geliştirme sektöründe faaliyet gösteren Startup'ümüz için Junior Game Designer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: C++, Game Physics, Performance Optimization, 3D Modeling, Blender konularında deneyim. Ayrıca Game AI, Multiplayer Systems, Shader Programming, C# teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","C++, Game Physics, Performance Optimization, 3D Modeling, Blender, Game AI, Multiplayer Systems, Shader Programming, C#",Junior,Startup,Hybrid
JOB_00054,Lead Product Manager,E-Ticaret,"Lead seviyede Product Manager pozisyonu için başvuruları kabul ediyoruz. Kurumsal Firma olarak E-Ticaret alanında öncü projeler geliştiriyoruz. Aranan nitelikler: User Experience Design, Product Management, Google Analytics, Inventory Management, A/B Testing, SEO, CRM. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","User Experience Design, Product Management, Google Analytics, Inventory Management, A/B Testing, SEO, CRM",Lead,Kurumsal Firma,Ankara
JOB_00055,Lead Penetration Tester,Siber Güvenlik,"Siber Güvenlik sektöründe faaliyet gösteren Kurumsal Firma'ümüz için Lead Penetration Tester pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Penetration Testing, Firewall, Cryptography, Wireshark, Security Auditing konularında deneyim. Ayrıca Burp Suite, SIEM, Network Security, Vulnerability Assessment teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Penetration Testing, Firewall, Cryptography, Wireshark, Security Auditing, Burp Suite, SIEM, Network Security, Vulnerability Assessment",Lead,Kurumsal Firma,İstanbul
JOB_00056,Senior DevOps Engineer,Yazılım Geliştirme,"Yazılım Geliştirme sektöründe faaliyet gösteren Danışmanlık Firması'ümüz için Senior DevOps Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: PostgreSQL, C++, Python, Git, Go konularında deneyim. Ayrıca Docker, Microservices teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","PostgreSQL, C++, Python, Git, Go, Docker, Microservices",Senior,Danışmanlık Firması,İzmir
JOB_00057,Senior AI/ML Engineer,Yapay Zeka,"Ar-Ge Merkezi bünyesinde görev yapacak Senior seviye AI/ML Engineer arıyoruz. Yapay Zeka alanında deneyimli, TensorFlow, Feature Engineering, Hugging Face teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: TensorFlow, Feature Engineering, Hugging Face, GPT, Computer Vision, Model Deployment, Python, PyTorch, Deep Learning, Transformers, Reinforcement Learning, NLP. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","TensorFlow, Feature Engineering, Hugging Face, GPT, Computer Vision, Model Deployment, Python, PyTorch, Deep Learning, Transformers, Reinforcement Learning, NLP",Senior,Ar-Ge Merkezi,İstanbul
JOB_00058,Principal Cloud Security Specialist,Bulut Bilişim,"Bulut Bilişim sektöründe faaliyet gösteren Teknoloji Devi'ümüz için Principal Cloud Security Specialist pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Cost Optimization, EC2, Lambda, S3, CloudFormation konularında deneyim. Ayrıca Docker, Serverless Architecture, Cloud Security teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Cost Optimization, EC2, Lambda, S3, CloudFormation, Docker, Serverless Architecture, Cloud Security",Principal,Teknoloji Devi,İzmir
JOB_00059,Junior Robotics Engineer,IoT ve Gömülü Sistemler,"Teknoloji Devi bünyesinde görev yapacak Junior seviye Robotics Engineer arıyoruz. IoT ve Gömülü Sistemler alanında deneyimli, Microcontrollers, MQTT, Wireless Communication teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Microcontrollers, MQTT, Wireless Communication, PCB Design, Arduino, C++. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Microcontrollers, MQTT, Wireless Communication, PCB Design, Arduino, C++",Junior,Teknoloji Devi,Ankara
JOB_00060,Junior Deep Learning Engineer,Yapay Zeka,"Yapay Zeka sektöründe faaliyet gösteren Scale-up'ümüz için Junior Deep Learning Engineer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: GPT, Computer Vision, MLOps, Deep Learning, Feature Engineering konularında deneyim. Ayrıca  teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","GPT, Computer Vision, MLOps, Deep Learning, Feature Engineering",Junior,Scale-up,İstanbul
JOB_00061,Senior Security Analyst,Siber Güvenlik,"Danışmanlık Firması bünyesinde görev yapacak Senior seviye Security Analyst arıyoruz. Siber Güvenlik alanında deneyimli, Penetration Testing, Wireshark, Firewall teknolojilerine hakim ve takım çalışmasına yatkın adaylar aramaktayız. Gerekli teknik beceriler: Penetration Testing, Wireshark, Firewall, Cryptography, Kali Linux, Incident Response, Network Security, OWASP, Burp Suite, SIEM, Security Auditing, Vulnerability Assessment. Projelerimizde aktif rol alacak, kod kalitesine önem verecek ve sürekli öğrenmeye açık profesyoneller ile çalışmak istiyoruz.","Penetration Testing, Wireshark, Firewall, Cryptography, Kali Linux, Incident Response, Network Security, OWASP, Burp Suite, SIEM, Security Auditing, Vulnerability Assessment",Senior,Danışmanlık Firması,İstanbul
JOB_00062,Senior Backend Developer,Yazılım Geliştirme,"Senior seviyede Backend Developer pozisyonu için başvuruları kabul ediyoruz. Teknoloji Devi olarak Yazılım Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Agile, C++, Redis, GraphQL, Go, PostgreSQL, Node.js, CI/CD, Kubernetes. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Agile, C++, Redis, GraphQL, Go, PostgreSQL, Node.js, CI/CD, Kubernetes",Senior,Teknoloji Devi,Remote
JOB_00063,Principal Game Developer,Oyun Geliştirme,"Principal seviyede Game Developer pozisyonu için başvuruları kabul ediyoruz. Startup olarak Oyun Geliştirme alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Performance Optimization, Blender, Game AI, 3D Modeling, Unity, Shader Programming, Unreal Engine, Multiplayer Systems, Game Physics, C#, Animation. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Performance Optimization, Blender, Game AI, 3D Modeling, Unity, Shader Programming, Unreal Engine, Multiplayer Systems, Game Physics, C#, Animation",Principal,Startup,İstanbul
JOB_00064,Principal Research Scientist,Yapay Zeka,"Principal seviyede Research Scientist pozisyonu için başvuruları kabul ediyoruz. Danışmanlık Firması olarak Yapay Zeka alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Hugging Face, Transformers, PyTorch, Deep Learning, GPT, Computer Vision, TensorFlow, MLOps, Model Deployment, Keras, Reinforcement Learning, Feature Engineering. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Hugging Face, Transformers, PyTorch, Deep Learning, GPT, Computer Vision, TensorFlow, MLOps, Model Deployment, Keras, Reinforcement Learning, Feature Engineering",Principal,Danışmanlık Firması,İstanbul
JOB_00065,Lead Computer Vision Engineer,Yapay Zeka,"Lead seviyede Computer Vision Engineer pozisyonu için başvuruları kabul ediyoruz. Danışmanlık Firması olarak Yapay Zeka alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Transformers, Reinforcement Learning, GPT, NLP, Python, Computer Vision, TensorFlow, BERT, PyTorch, Model Deployment, Feature Engineering, Keras. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Transformers, Reinforcement Learning, GPT, NLP, Python, Computer Vision, TensorFlow, BERT, PyTorch, Model Deployment, Feature Engineering, Keras",Lead,Danışmanlık Firması,İstanbul
JOB_00066,Lead Cloud Security Specialist,Bulut Bilişim,"Lead seviyede Cloud Security Specialist pozisyonu için başvuruları kabul ediyoruz. Startup olarak Bulut Bilişim alanında öncü projeler geliştiriyoruz. Aranan nitelikler: EC2, Kubernetes, CloudFormation, S3, Serverless Architecture, AWS, Azure, Google Cloud. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","EC2, Kubernetes, CloudFormation, S3, Serverless Architecture, AWS, Azure, Google Cloud",Lead,Startup,Ankara
JOB_00067,Lead Payment Systems Engineer,Finans Teknolojileri,"Lead seviyede Payment Systems Engineer pozisyonu için başvuruları kabul ediyoruz. Startup olarak Finans Teknolojileri alanında öncü projeler geliştiriyoruz. Aranan nitelikler: SQL, Regulatory Compliance, Smart Contracts, Blockchain, Financial Analysis. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","SQL, Regulatory Compliance, Smart Contracts, Blockchain, Financial Analysis",Lead,Startup,İstanbul
JOB_00068,Junior Cloud Security Specialist,Bulut Bilişim,"Junior seviyede Cloud Security Specialist pozisyonu için başvuruları kabul ediyoruz. Scale-up olarak Bulut Bilişim alanında öncü projeler geliştiriyoruz. Aranan nitelikler: S3, Azure, Serverless Architecture, Google Cloud, Cost Optimization, Docker. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","S3, Azure, Serverless Architecture, Google Cloud, Cost Optimization, Docker",Junior,Scale-up,İzmir
JOB_00069,Lead Telemedicine Developer,Sağlık Teknolojileri,"Sağlık Teknolojileri sektöründe faaliyet gösteren Scale-up'ümüz için Lead Telemedicine Developer pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Clinical Data Management, Medical Imaging, Python, FHIR, HIPAA Compliance konularında deneyim. Ayrıca Bioinformatics, R, HL7 teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Clinical Data Management, Medical Imaging, Python, FHIR, HIPAA Compliance, Bioinformatics, R, HL7",Lead,Scale-up,Remote
JOB_00070,Senior Growth Hacker,E-Ticaret,"Senior seviyede Growth Hacker pozisyonu için başvuruları kabul ediyoruz. Ar-Ge Merkezi olarak E-Ticaret alanında öncü projeler geliştiriyoruz. Aranan nitelikler: User Experience Design, CRM, Magento, A/B Testing, Product Management. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","User Experience Design, CRM, Magento, A/B Testing, Product Management",Senior,Ar-Ge Merkezi,Remote
JOB_00071,Principal Product Manager,E-Ticaret,"E-Ticaret sektöründe faaliyet gösteren Ar-Ge Merkezi'ümüz için Principal Product Manager pozisyonunda ekip arkadaşı arıyoruz. Pozisyon gereksinimleri: Shopify, Magento, Conversion Optimization, Product Management, Payment Integration konularında deneyim. Ayrıca Google Analytics, User Experience Design, Inventory Management, SEO teknolojilerine aşinalık beklenmektedir. Dinamik ve yenilikçi bir ortamda çalışmak isteyen adayları bekliyoruz.","Shopify, Magento, Conversion Optimization, Product Management, Payment Integration, Google Analytics, User Experience Design, Inventory Management, SEO",Principal,Ar-Ge Merkezi,İstanbul
JOB_00072,Lead Marketplace Developer,E-Ticaret,"Lead seviyede Marketplace Developer pozisyonu için başvuruları kabul ediyoruz. Danışmanlık Firması olarak E-Ticaret alanında öncü projeler geliştiriyoruz. Aranan nitelikler: Shopify, CRM, A/B Testing, Magento, SEO, Google Analytics, User Experience Design, Payment Integration, Inventory Management, Conversion Optimization, Product Management. Problem çözme becerisi yüksek, analitik düşünebilen ve teknolojiye tutkulu profesyoneller ile çalışmak istiyoruz.","Shopify, CRM, A/B Testing, Magento, SEO, Google Analytics, User Experience Design, Payment Integration, Inventory Management, Conversion Optimization, Product Management",Lead,Danışmanlık Firması,Remote
